0,11,88,0,058,0
9,52,11,88,0,058,0
9,62,11,88,0,058,0
9,719999,11,88,0,058,0
9,82,11,88,0,058,0
9,92,11,88,0,058,0
10,02,11,88,0,058,0
10,12,11,88,0,058,0
10,22,11,88,0,058,0
10,32,11,88,0,058,0
10,42,11,88,0,058,0
10,52,11,88,0,058,0
10,62,11,88,0,058,0
10,72,11,88,0,058,0
10,82,11,88,0,058,0
10,92,11,88,0,058,0
11,02,11,88,0,058,0
11,12,11,88,0,058,0
11,22,11,88,0,058,0
11,32,11,88,0,058,0
11,42,11,88,0,058,0
11,52,11,88,0,058,0
11,62,11,88,0,058,0
11,72,11,88,0,058,0
11,82,11,88,0,058,0
11,92,11,88,0,058,0
12,02,11,88,0,058,0
12,12,11,88,0,058,0
12,22,11,88,0,058,0
12,32,11,88,0,058,0
12,42,11,88,0,058,0
12,52,11,88,0,058,0
12,62,11,88,0,058,0
12,72,11,88,0,058,0
12,82,11,88,0,058,0
12,92,11,88,0,058,0
13,02,11,88,0,058,0
13,12,11,88,0,058,0
13,22,11,88,0,058,0
13,32,11,88,0,058,0
13,42,11,88,0,058,0
13,52,11,88,0,058,0
13,62,11,88,0,058,0
13,72,11,88,0,058,0
13,82,11,88,0,058,0
13,92,11,88,0,058,0
14,02,11,88,0,058,0
14,12,11,88,0,058,0
14,22,11,88,0,058,0
14,32,11,88,0,058,0
14,42,11,88,0,058,0
14,52,11,88,0,058,0
14,62,11,88,0,058,0
14,72,11,88,0,058,0
14,82,11,88,0,058,0
14,92,11,88,0,058,0
15,02,11,88,0,058,0
15,12,11,88,0,058,0
15,22,11,88,0,058,0
15,32,11,88,0,058,0
15,42,11,88,0,058,0
15,52,11,88,0,058,0
15,62,11,88,0,058,0
15,72,11,88,0,058,0
15,82,11,88,0,058,0
15,92,11,88,0,058,0
16,02,11,88,0,058,0
16,12,11,88,0,058,0
16,22,11,88,0,058,0
16,32,11,88,0,058,0
16,42,11,88,0,058,0
16,52,11,88,0,058,0
16,62,11,88,0,058,0
16,72,11,88,0,058,0
16,82,11,88,0,058,0
16,92,11,88,0,058,0
17,02,11,88,0,058,0
17,12,11,88,0,058,0
17,22,11,88,0,058,0
17,32,11,88,0,058,0
17,42,11,88,0,058,0
17,52,11,88,0,058,0
17,62,11,88,0,058,0
17,72,11,88,0,058,0
17,82,11,88,0,058,0
17,92,11,88,0,058,0
18,02,11,88,0,058,0
18,12,11,88,0,058,0
18,22,11,88,0,058,0
18,32,11,88,0,058,0
18,42,11,88,0,058,0
18,52,11,88,0,058,0
18,62,11,88,0,058,0
18,72,11,88,0,058,0
18,82,11,88,0,058,0
18,92,11,88,0,058,0
19,02,11,88,0,058,0
19,12,11,88,0,058,0
19,22,11,88,0,058,0
19,32,11,88,0,058,0
19,42,11,88,0,058,0
19,52,11,88,0,058,0
19,62,11,88,0,058,0
19,72,11,88,0,058,0
19,82,11,88,0,058,0
19,92,11,88,0,058,0
20,02,11,88,0,058,0
20,12,11,88,0,058,0
20,22,11,88,0,058,0
20,32,11,88,0,058,0
20,42,11,88,0,058,0
20,52,11,88,0,058,0
20,62,11,88,0,058,0
20,72,11,88,0,058,0
20,82,11,88,0,058,0
20,92,11,88,0,058,0
21,02,11,88,0,058,0
21,12,11,88,0,058,0
21,22,11,88,0,058,0
21,32,11,88,0,058,0
21,42,11,88,0,058,0
21,52,11,88,0,058,0
21,62,11,88,0,058,0
21,72,11,88,0,058,0
21,82,11,88,0,058,0
21,92,11,88,0,058,0
22,02,11,88,0,058,0
22,12,11,88,0,058,0
22,22,11,88,0,058,0
22,32,-0,08906078,0,07598838,0,08083916
22,42,-0,08906078,0,07598838,0,08083916
22,52,-0,08906078,0,07598838,0,08083916
22,62,-0,08906078,0,07598838,0,08083916
22,72,-0,08906078,0,07598838,0,08083916
22,82,-0,08894634,0,07590458,0,08084059
22,92,-0,08894634,0,07590458,0,08084059
23,02,-0,08894634,0,07590458,0,08084059
23,12,-0,08894634,0,07590458,0,08084059
23,22,-0,08894634,0,07590458,0,08084059
23,32,-0,08894634,0,07590458,0,08084059
23,42,-0,08894634,0,07590458,0,08084059
23,52,-0,08894634,0,07590458,0,08084059
23,62,-0,08894634,0,07590458,0,08084059
23,72,-0,08894634,0,07590458,0,08084059
23,82,-0,08904743,0,0759078,0,08087158
23,92,-0,08904743,0,0759078,0,08087158
24,02,-0,08904743,0,0759078,0,08087158
24,12,-0,08904743,0,0759078,0,08087158
24,22,-0,08904743,0,0759078,0,08087158
24,32,-0,08904743,0,0759078,0,08087158
24,42,-0,08904743,0,0759078,0,08087158
24,52,-0,08901691,0,07588646,0,08088493
24,62,-0,08901691,0,07588646,0,08088493
24,72,-0,08901787,0,07599655,0,08082724
24,82,-0,08901787,0,07599655,0,08082724
24,92,-0,08901787,0,07599655,0,08082724
25,02,-0,08901787,0,07599655,0,08082724
25,12,-0,08901787,0,07599655,0,08082724
25,22,-0,08901787,0,07599655,0,08082724
25,32,-0,08901787,0,07599655,0,08082724
25,42,-0,08901787,0,07599655,0,08082724
25,52,-0,08901787,0,07599655,0,08082724
25,62,-0,08901787,0,07599655,0,08082724
25,72,-0,08901787,0,07599655,0,08082724
25,82,-0,08901787,0,07599655,0,08082724
25,92,-0,08901787,0,07599655,0,08082724
26,02,-0,08901787,0,07599655,0,08082724
26,12,-0,08901787,0,07599655,0,08082724
26,22,-0,08901787,0,07599655,0,08082724
26,32,-0,08901787,0,07599655,0,08082724
26,42,-0,08901787,0,07599655,0,08082724
26,52,-0,08901787,0,07599655,0,08082724
26,62,-0,08901787,0,07599655,0,08082724
26,72,-0,08901787,0,07599655,0,08082724
26,82,-0,08901787,0,07599655,0,08082724
26,92,-0,08901787,0,07599655,0,08082724
27,02,-0,08901787,0,07599655,0,08082724
27,12,-0,08901024,0,07592508,0,08088541
27,22,-0,08901024,0,07592508,0,08088541
27,32,-0,08901024,0,07592508,0,08088541
27,42,-0,08901024,0,07592508,0,08088541
27,52,-0,08901024,0,07592508,0,08088541
27,62,-0,08901024,0,07592508,0,08088541
27,72,-0,08901024,0,07592508,0,08088541
27,82,-0,08901024,0,07592508,0,08088541
27,92,-0,08901024,0,07592508,0,08088541
28,02,-0,08901024,0,07592508,0,08088541
28,12,-0,08901024,0,07592508,0,08088541
28,22,-0,08901024,0,07592508,0,08088541
28,32,-0,08901024,0,07592508,0,08088541
28,42,-0,08901024,0,07592508,0,08088541
28,52,-0,08901024,0,07592508,0,08088541
28,62,-0,08901024,0,07592508,0,08088541
28,72,-0,08901024,0,07592508,0,08088541
28,82,-0,08901024,0,07592508,0,08088541
28,92,-0,08901024,0,07592508,0,08088541
29,02,-0,08899593,0,07593432,0,08084202
29,12,-0,08899593,0,07593432,0,08084202
29,22,-0,08899593,0,07593432,0,08084202
29,32,-0,08899593,0,07593432,0,08084202
29,42,-0,08899593,0,07593432,0,08084202
29,52,-0,08899593,0,07593432,0,08084202
29,62,-0,08899593,0,07593432,0,08084202
29,72,-0,08899593,0,07593432,0,08084202
29,82,-0,08899593,0,07593432,0,08084202
29,92,-0,08899593,0,07593432,0,08084202
30,02,-0,08899593,0,07593432,0,08084202
30,12,-0,08899593,0,07593432,0,08084202
30,22,-0,08899593,0,07593432,0,08084202
30,32,-0,08899593,0,07593432,0,08084202
30,42,-0,08899593,0,07593432,0,08084202
30,52,-0,08899593,0,07593432,0,08084202
30,62,-0,08899593,0,07593432,0,08084202
30,72,-0,08899593,0,07593432,0,08084202
30,82,-0,08899593,0,07593432,0,08084202
30,92,-0,08899593,0,07593432,0,08084202
31,02,-0,08899593,0,07593432,0,08084202
31,12,-0,08899593,0,07593432,0,08084202
31,22,-0,08899593,0,07593432,0,08084202
31,32,-0,08899593,0,07593432,0,08084202
31,42,-0,08899593,0,07593432,0,08084202
31,52,-0,08899593,0,07593432,0,08084202
31,62,-0,08899593,0,07593432,0,08084202
31,72,-0,08899593,0,07593432,0,08084202
31,82,-0,08899593,0,07593432,0,08084202
31,92,-0,08899593,0,07593432,0,08084202
32,02,-0,08903027,0,0759038,0,08088875
32,12,-0,08903027,0,0759038,0,08088875
32,22,-0,08903027,0,0759038,0,08088875
32,32,-0,08903027,0,0759038,0,08088875
32,42,-0,08903027,0,0759038,0,08088875
32,52,-0,08903027,0,0759038,0,08088875
32,62,-0,08903027,0,0759038,0,08088875
32,72,-0,08903027,0,0759038,0,08088875
32,82,-0,08903027,0,0759038,0,08088875
32,92,-0,08903027,0,0759038,0,08088875
33,02,-0,08903027,0,0759038,0,08088875
33,12,-0,08893776,0,0758923,0,08085251
33,22,-0,08893776,0,0758923,0,08085251
33,32,-0,08893776,0,0758923,0,08085251
33,42,-0,08893776,0,0758923,0,08085251
33,52,-0,08893776,0,0758923,0,08085251
33,62,-0,08893776,0,0758923,0,08085251
33,72,-0,08893776,0,0758923,0,08085251
33,82,-0,08893776,0,0758923,0,08085251
33,92,-0,08893776,0,0758923,0,08085251
34,02,-0,08893776,0,0758923,0,08085251
34,12,-0,08893776,0,0758923,0,08085251
34,22,-0,08893776,0,0758923,0,08085251
34,32,-0,08893776,0,0758923,0,08085251
34,42,-0,08893776,0,0758923,0,08085251
34,52,-0,08893776,0,0758923,0,08085251
34,62,-0,08893776,0,0758923,0,08085251
34,72,-0,08893776,0,0758923,0,08085251
34,82,-0,08893776,0,0758923,0,08085251
34,92,-0,08893776,0,0758923,0,08085251
35,02,-0,08893776,0,0758923,0,08085251
35,12,-0,08893776,0,0758923,0,08085251
35,22,-0,08893776,0,0758923,0,08085251
35,32,-0,08893776,0,0758923,0,08085251
35,42,-0,08893776,0,0758923,0,08085251
35,52,-0,08893776,0,0758923,0,08085251
35,62,-0,08893776,0,0758923,0,08085251
35,72,-0,08893776,0,0758923,0,08085251
35,82,-0,08893776,0,0758923,0,08085251
35,92,-0,08893776,0,0758923,0,08085251
36,02,-0,08893776,0,0758923,0,08085251
36,12,-0,08893776,0,0758923,0,08085251
36,22,-0,08893776,0,0758923,0,08085251
36,32,-0,08893776,0,0758923,0,08085251
36,42,-0,08893776,0,0758923,0,08085251
36,52,-0,08893776,0,0758923,0,08085251
36,62,-0,08893776,0,0758923,0,08085251
36,72,-0,08893776,0,0758923,0,08085251
36,82,-0,08893776,0,0758923,0,08085251
36,92,-0,08893776,0,0758923,0,08085251
37,02,-0,08893776,0,0758923,0,08085251
37,12,-0,08893776,0,0758923,0,08085251
37,22,-0,08893776,0,0758923,0,08085251
37,32,-0,08893776,0,0758923,0,08085251
37,42,-0,08893776,0,0758923,0,08085251
37,52,-0,08893776,0,0758923,0,08085251
37,62,-0,08893776,0,0758923,0,08085251
37,72,-0,08893776,0,0758923,0,08085251
37,82,-0,08893776,0,0758923,0,08085251
37,92,-0,08893776,0,0758923,0,08085251
38,02,-0,08893776,0,0758923,0,08085251
38,12,-0,08893776,0,0758923,0,08085251
38,22,-0,08893776,0,0758923,0,08085251
38,32,-0,08893776,0,0758923,0,08085251
38,42,-0,08893776,0,0758923,0,08085251
38,52,-0,08893776,0,0758923,0,08085251
38,62,-0,08893776,0,0758923,0,08085251
38,72,-0,08893776,0,0758923,0,08085251
38,82,-0,08893776,0,0758923,0,08085251
38,92,-0,08893776,0,0758923,0,08085251
39,02,-0,08893776,0,0758923,0,08085251
39,12,-0,08893776,0,0758923,0,08085251
39,22,-0,08893776,0,0758923,0,08085251
39,32,-0,08893776,0,0758923,0,08085251
39,42,-0,08893776,0,0758923,0,08085251
39,52,-0,08893776,0,0758923,0,08085251
39,62,-0,08893776,0,0758923,0,08085251
39,72,-0,08893776,0,0758923,0,08085251
39,82,-0,08893776,0,0758923,0,08085251
39,92,-0,08893776,0,0758923,0,08085251
40,02,-0,08893776,0,0758923,0,08085251
40,12,-0,08893776,0,0758923,0,08085251
40,22,-0,08893776,0,0758923,0,08085251
40,32,-0,08893776,0,0758923,0,08085251
40,42,-0,08893776,0,0758923,0,08085251
40,52,-0,08893776,0,0758923,0,08085251
40,62,-0,08893776,0,0758923,0,08085251
40,72,-0,08893776,0,0758923,0,08085251
40,82,-0,08893776,0,0758923,0,08085251
40,92,-0,08893776,0,0758923,0,08085251
41,02,-0,08893776,0,0758923,0,08085251
41,12,-0,08893776,0,0758923,0,08085251
41,22,-0,08893776,0,0758923,0,08085251
41,32,-0,08892345,0,0758312,0,08086586
41,42,-0,08892345,0,0758312,0,08086586
41,52,-0,08892345,0,0758312,0,08086586
41,54,-0,08892345,0,0758312,0,08086586
41,54,-0,08892345,0,0758312,0,08086586
41,56,-0,08892345,0,0758312,0,08086586
41,58,-0,08892345,0,0758312,0,08086586
41,6,-0,08892345,0,0758312,0,08086586
41,62,-0,08892345,0,0758312,0,08086586
41,64,-0,08892345,0,0758312,0,08086586
41,66,-0,08892345,0,0758312,0,08086586
41,66,-0,08892345,0,0758312,0,08086586
41,68,-0,08892345,0,0758312,0,08086586
41,7,-0,08892345,0,0758312,0,08086586
41,72,-0,08892345,0,0758312,0,08086586
41,74,-0,08892345,0,0758312,0,08086586
41,76,-0,08892345,0,0758312,0,08086586
41,78,-0,08892345,0,0758312,0,08086586
41,8,-0,08892345,0,0758312,0,08086586
41,82,-0,08892345,0,0758312,0,08086586
41,84,-0,08892345,0,0758312,0,08086586
41,84,-0,08892345,0,0758312,0,08086586
41,86,-0,08892345,0,0758312,0,08086586
41,88,-0,08892345,0,0758312,0,08086586
41,9,-0,08892345,0,0758312,0,08086586
41,92,-0,08892345,0,0758312,0,08086586
41,94,-0,08892345,0,0758312,0,08086586
41,96,-0,08892345,0,0758312,0,08086586
41,98,-0,08892345,0,0758312,0,08086586
42,-0,08892345,0,0758312,0,08086586
42,02,-0,08892345,0,0758312,0,08086586
42,04,-0,08892345,0,0758312,0,08086586
42,06,-0,08892345,0,0758312,0,08086586
42,08,-0,08892345,0,0758312,0,08086586
42,1,-0,08892345,0,0758312,0,08086586
42,12,-0,08892345,0,0758312,0,08086586
42,14,-0,08892345,0,0758312,0,08086586
42,16,-0,08892345,0,0758312,0,08086586
42,18,-0,08892345,0,0758312,0,08086586
42,2,-0,08892345,0,0758312,0,08086586
42,22,-0,08892345,0,0758312,0,08086586
42,24,-0,08892345,0,0758312,0,08086586
42,26,-0,08892345,0,0758312,0,08086586
42,28,-0,08892345,0,0758312,0,08086586
42,3,-0,08892345,0,0758312,0,08086586
42,32,-0,08892345,0,0758312,0,08086586
42,34,-0,08892345,0,0758312,0,08086586
42,36,-0,08892345,0,0758312,0,08086586
42,38,-0,08892345,0,0758312,0,08086586
42,38,-0,08892345,0,0758312,0,08086586
42,4,-0,08892345,0,0758312,0,08086586
42,42,-0,08892345,0,0758312,0,08086586
42,44,-0,08892345,0,0758312,0,08086586
42,46,-0,08892345,0,0758312,0,08086586
42,48,-0,08892345,0,0758312,0,08086586
42,5,-0,08892345,0,0758312,0,08086586
42,52,-0,08892345,0,0758312,0,08086586
42,54,-0,08892345,0,0758312,0,08086586
42,56,-0,08892345,0,0758312,0,08086586
42,58,-0,08892345,0,0758312,0,08086586
42,6,-0,08892345,0,0758312,0,08086586
42,64,-0,08892345,0,0758312,0,08086586
42,66,-0,08892345,0,0758312,0,08086586
42,68,-0,08892345,0,0758312,0,08086586
42,7,-0,08892345,0,0758312,0,08086586
42,72,-0,08892345,0,0758312,0,08086586
42,74,-0,08892345,0,0758312,0,08086586
42,76,-0,08892345,0,0758312,0,08086586
42,78,-0,08892345,0,0758312,0,08086586
42,8,-0,08892345,0,0758312,0,08086586
42,82,-0,08892345,0,0758312,0,08086586
42,84,-0,08892345,0,0758312,0,08086586
42,86,-0,08892345,0,0758312,0,08086586
42,88,-0,08892345,0,0758312,0,08086586
42,9,-0,08892345,0,0758312,0,08086586
42,9,-0,08892345,0,0758312,0,08086586
42,92,-0,08892345,0,0758312,0,08086586
42,94,-0,08892345,0,0758312,0,08086586
42,96,-0,08892345,0,0758312,0,08086586
42,98,-0,08892345,0,0758312,0,08086586
43,-0,08892345,0,0758312,0,08086586
43,06,-0,08892345,0,0758312,0,08086586
43,16,-0,08892345,0,0758312,0,08086586
43,18,-0,08892345,0,0758312,0,08086586
43,2,-0,08892345,0,0758312,0,08086586
43,22,-0,08892345,0,0758312,0,08086586
43,24,-0,08892345,0,0758312,0,08086586
43,26,-0,08892345,0,0758312,0,08086586
43,26,-0,08892345,0,0758312,0,08086586
43,28,-0,08892345,0,0758312,0,08086586
43,3,-0,08892345,0,0758312,0,08086586
43,32,-0,08892345,0,0758312,0,08086586
43,34,-0,08892345,0,0758312,0,08086586
43,36,-0,08892345,0,0758312,0,08086586
43,36,-0,08892345,0,0758312,0,08086586
43,38,-0,08892345,0,0758312,0,08086586
43,4,-0,08892345,0,0758312,0,08086586
43,42,-0,08892345,0,0758312,0,08086586
43,44,-0,08892345,0,0758312,0,08086586
43,46,-0,08892345,0,0758312,0,08086586
43,46,-0,08892345,0,0758312,0,08086586
43,48,-0,08892345,0,0758312,0,08086586
43,5,-0,08892345,0,0758312,0,08086586
43,52,-0,08892345,0,0758312,0,08086586
43,54,-0,08892345,0,0758312,0,08086586
43,56,-0,08892345,0,0758312,0,08086586
43,58,-0,08892345,0,0758312,0,08086586
43,58,-0,08892345,0,0758312,0,08086586
43,6,-0,08892345,0,0758312,0,08086586
43,62,-0,08892345,0,0758312,0,08086586
43,64,-0,08892345,0,0758312,0,08086586
43,66,-0,08892345,0,0758312,0,08086586
43,68,-0,08892345,0,0758312,0,08086586
43,7,-0,08892345,0,0758312,0,08086586
43,72,-0,08892345,0,0758312,0,08086586
43,74,-0,08892345,0,0758312,0,08086586
43,76,-0,08892345,0,0758312,0,08086586
43,76,-0,08892345,0,0758312,0,08086586
43,78,-0,08892345,0,0758312,0,08086586
43,8,-0,08892345,0,0758312,0,08086586
43,82,-0,08892345,0,0758312,0,08086586
43,84,-0,08892345,0,0758312,0,08086586
43,86,-0,08892345,0,0758312,0,08086586
43,86,-0,08892345,0,0758312,0,08086586
43,88,-0,08892345,0,0758312,0,08086586
43,9,-0,08892345,0,0758312,0,08086586
43,92,-0,08892345,0,0758312,0,08086586
43,94,-0,08892345,0,0758312,0,08086586
43,96,-0,08892345,0,0758312,0,08086586
43,96,-0,08892345,0,0758312,0,08086586
43,98,-0,08892345,0,0758312,0,08086586
44,-0,08892345,0,0758312,0,08086586
44,02,-0,08892345,0,0758312,0,08086586
44,04,-0,08892345,0,0758312,0,08086586
44,06,-0,08892345,0,0758312,0,08086586
44,08,-0,08892345,0,0758312,0,08086586
44,08,-0,08892345,0,0758312,0,08086586
44,1,-0,08892345,0,0758312,0,08086586
44,12,-0,08892345,0,0758312,0,08086586
44,14,-0,08892345,0,0758312,0,08086586
44,16,-0,08892345,0,0758312,0,08086586
44,18,-0,08892345,0,0758312,0,08086586
44,2,-0,08892345,0,0758312,0,08086586
44,22,-0,08892345,0,0758312,0,08086586
44,22,-0,08892345,0,0758312,0,08086586
44,24,-0,08892345,0,0758312,0,08086586
44,26,-0,08892345,0,0758312,0,08086586
44,28,-0,08892345,0,0758312,0,08086586
44,3,-0,08892345,0,0758312,0,08086586
44,32,-0,08892345,0,0758312,0,08086586
44,32,-0,08892345,0,0758312,0,08086586
44,34,-0,08892345,0,0758312,0,08086586
44,36,-0,08892345,0,0758312,0,08086586
44,38,-0,08892345,0,0758312,0,08086586
44,4,-0,08892345,0,0758312,0,08086586
44,42,-0,08892345,0,0758312,0,08086586
44,42,-0,08892345,0,0758312,0,08086586
44,44,-0,08892345,0,0758312,0,08086586
44,46,-0,08892345,0,0758312,0,08086586
44,48,-0,08892345,0,0758312,0,08086586
44,5,-0,08892345,0,0758312,0,08086586
44,52,-0,08892345,0,0758312,0,08086586
44,54,-0,08892345,0,0758312,0,08086586
44,56,-0,08892345,0,0758312,0,08086586
44,58,-0,08892345,0,0758312,0,08086586
44,58,-0,08892345,0,0758312,0,08086586
44,6,-0,08892345,0,0758312,0,08086586
44,62,-0,08892345,0,0758312,0,08086586
44,64,-0,08892345,0,0758312,0,08086586
44,66,-0,08892345,0,0758312,0,08086586
44,68,-0,08892345,0,0758312,0,08086586
44,68,-0,08892345,0,0758312,0,08086586
44,7,-0,08892345,0,0758312,0,08086586
44,72,-0,08892345,0,0758312,0,08086586
44,74,-0,08892345,0,0758312,0,08086586
44,76,-0,08892345,0,0758312,0,08086586
44,78,-0,08892345,0,0758312,0,08086586
44,78,-0,08892345,0,0758312,0,08086586
44,82,-0,08892345,0,0758312,0,08086586
44,84,-0,08892345,0,0758312,0,08086586
44,84,-0,08892345,0,0758312,0,08086586
44,86,-0,08892345,0,0758312,0,08086586
44,88,-0,08892345,0,0758312,0,08086586
44,9,-0,08892345,0,0758312,0,08086586
44,92,-0,08892345,0,0758312,0,08086586
44,94,-0,08892345,0,0758312,0,08086586
44,94,-0,08892345,0,0758312,0,08086586
44,96,-0,08892345,0,0758312,0,08086586
44,98,-0,08892345,0,0758312,0,08086586
45,02,-0,08892345,0,0758312,0,08086586
45,08,-0,08892345,0,0758312,0,08086586
45,16,-0,08892345,0,0758312,0,08086586
45,2,-0,08892345,0,0758312,0,08086586
45,26,-0,08892345,0,0758312,0,08086586
45,32,-0,08892345,0,0758312,0,08086586
45,38,-0,08892345,0,0758312,0,08086586
45,42,-0,08892345,0,0758312,0,08086586
45,46,-0,08892345,0,0758312,0,08086586
45,5,-0,08892345,0,0758312,0,08086586
45,5,-0,08892345,0,0758312,0,08086586
45,52,-0,08892345,0,0758312,0,08086586
45,54,-0,08892345,0,0758312,0,08086586
45,56,-0,08892345,0,0758312,0,08086586
45,58,-0,08892345,0,0758312,0,08086586
45,6,-0,08892345,0,0758312,0,08086586
45,62,-0,08892345,0,0758312,0,08086586
45,64,-0,08892345,0,0758312,0,08086586
45,64,-0,08892345,0,0758312,0,08086586
45,66,-0,08892345,0,0758312,0,08086586
45,68,-0,08892345,0,0758312,0,08086586
45,7,-0,08892345,0,0758312,0,08086586
45,72,-0,08892345,0,0758312,0,08086586
45,74,-0,08892345,0,0758312,0,08086586
45,74,-0,08892345,0,0758312,0,08086586
45,76,-0,08892345,0,0758312,0,08086586
45,78,-0,08892345,0,0758312,0,08086586
45,8,-0,08892345,0,0758312,0,08086586
45,82,-0,08892345,0,0758312,0,08086586
45,84,-0,08892345,0,0758312,0,08086586
45,86,-0,08892345,0,0758312,0,08086586
45,88,-0,08892345,0,0758312,0,08086586
45,9,-0,08892345,0,0758312,0,08086586
45,9,-0,08892345,0,0758312,0,08086586
45,92,-0,08892345,0,0758312,0,08086586
45,94,-0,08892345,0,0758312,0,08086586
45,96,-0,08892345,0,0758312,0,08086586
45,98,-0,08892345,0,0758312,0,08086586
46,-0,08892345,0,0758312,0,08086586
46,02,-0,08892345,0,0758312,0,08086586
46,02,-0,08892345,0,0758312,0,08086586
46,04,-0,08892345,0,0758312,0,08086586
46,06,-0,08892345,0,0758312,0,08086586
46,08,-0,08892345,0,0758312,0,08086586
46,1,-0,08892345,0,0758312,0,08086586
46,12,-0,08892345,0,0758312,0,08086586
46,12,-0,08892345,0,0758312,0,08086586
46,14,-0,08892345,0,0758312,0,08086586
46,16,-0,08892345,0,0758312,0,08086586
46,18,-0,08892345,0,0758312,0,08086586
46,2,-0,08892345,0,0758312,0,08086586
46,22,-0,08892345,0,0758312,0,08086586
46,24,-0,08892345,0,0758312,0,08086586
46,24,-0,08892345,0,0758312,0,08086586
46,26,-0,08892345,0,0758312,0,08086586
46,28,-0,08892345,0,0758312,0,08086586
46,3,-0,08892345,0,0758312,0,08086586
46,32,-0,08892345,0,0758312,0,08086586
46,34,-0,08892345,0,0758312,0,08086586
46,34,-0,08892345,0,0758312,0,08086586
46,36,-0,08892345,0,0758312,0,08086586
46,38,-0,08892345,0,0758312,0,08086586
46,4,-0,08892345,0,0758312,0,08086586
46,42,-0,08892345,0,0758312,0,08086586
46,44,-0,08892345,0,0758312,0,08086586
46,44,-0,08892345,0,0758312,0,08086586
46,46,-0,08892345,0,0758312,0,08086586
46,48,-0,08892345,0,0758312,0,08086586
46,5,-0,08892345,0,0758312,0,08086586
46,52,-0,08892345,0,0758312,0,08086586
46,54,-0,08892345,0,0758312,0,08086586
46,54,-0,08892345,0,0758312,0,08086586
46,56,-0,08892345,0,0758312,0,08086586
46,58,-0,08892345,0,0758312,0,08086586
46,6,-0,08892345,0,0758312,0,08086586
46,62,-0,08892345,0,0758312,0,08086586
46,64,-0,08892345,0,0758312,0,08086586
46,64,-0,08892345,0,0758312,0,08086586
46,66,-0,08892345,0,0758312,0,08086586
46,68,-0,08892345,0,0758312,0,08086586
46,7,-0,08892345,0,0758312,0,08086586
46,72,-0,08892345,0,0758312,0,08086586
46,74,-0,08892345,0,0758312,0,08086586
46,74,-0,08892345,0,0758312,0,08086586
46,76,-0,08892345,0,0758312,0,08086586
46,78,-0,08892345,0,0758312,0,08086586
46,8,-0,08892345,0,0758312,0,08086586
46,82,-0,08892345,0,0758312,0,08086586
46,84,-0,08892345,0,0758312,0,08086586
46,84,-0,08892345,0,0758312,0,08086586
46,86,-0,08892345,0,0758312,0,08086586
46,88,-0,08892345,0,0758312,0,08086586
46,9,-0,08892345,0,0758312,0,08086586
