0,11,88,0,058,0
9,52,11,88,0,058,0
9,62,11,88,0,058,0
9,719999,11,88,0,058,0
9,82,11,88,0,058,0
9,92,11,88,0,058,0
10,02,11,88,0,058,0
10,12,11,88,0,058,0
10,22,11,88,0,058,0
10,32,11,88,0,058,0
10,42,11,88,0,058,0
10,52,11,88,0,058,0
10,62,11,88,0,058,0
10,72,11,88,0,058,0
10,82,11,88,0,058,0
10,92,11,88,0,058,0
11,02,11,88,0,058,0
11,12,11,88,0,058,0
11,22,11,88,0,058,0
11,32,11,88,0,058,0
11,42,11,88,0,058,0
11,52,11,88,0,058,0
11,62,11,88,0,058,0
11,72,11,88,0,058,0
11,82,11,88,0,058,0
11,92,11,88,0,058,0
12,02,11,88,0,058,0
12,12,11,88,0,058,0
12,22,11,88,0,058,0
12,32,11,88,0,058,0
12,42,11,88,0,058,0
12,52,11,88,0,058,0
12,62,11,88,0,058,0
12,72,11,88,0,058,0
12,82,11,88,0,058,0
12,92,11,88,0,058,0
13,02,11,88,0,058,0
13,12,11,88,0,058,0
13,22,11,88,0,058,0
13,32,11,88,0,058,0
13,42,11,88,0,058,0
13,52,11,88,0,058,0
13,62,11,88,0,058,0
13,72,11,88,0,058,0
13,82,11,88,0,058,0
13,92,11,88,0,058,0
14,02,11,88,0,058,0
14,12,11,88,0,058,0
14,22,11,88,0,058,0
14,32,11,88,0,058,0
14,42,11,88,0,058,0
14,52,11,88,0,058,0
14,62,11,88,0,058,0
14,72,11,88,0,058,0
14,82,11,88,0,058,0
14,92,11,88,0,058,0
15,02,11,88,0,058,0
15,12,11,88,0,058,0
15,22,11,88,0,058,0
15,32,11,88,0,058,0
15,42,11,88,0,058,0
15,52,11,88,0,058,0
15,62,11,88,0,058,0
15,72,11,88,0,058,0
15,82,11,88,0,058,0
15,92,11,88,0,058,0
16,02,11,88,0,058,0
16,12,11,88,0,058,0
16,22,11,88,0,058,0
16,32,11,88,0,058,0
16,42,11,88,0,058,0
16,52,11,88,0,058,0
16,62,11,88,0,058,0
16,72,11,88,0,058,0
16,82,11,88,0,058,0
16,92,11,88,0,058,0
17,02,11,88,0,058,0
17,12,11,88,0,058,0
17,22,11,88,0,058,0
17,32,11,88,0,058,0
17,42,11,88,0,058,0
17,52,11,88,0,058,0
17,62,11,88,0,058,0
17,72,11,88,0,058,0
17,82,11,88,0,058,0
17,92,11,88,0,058,0
18,02,11,88,0,058,0
18,12,11,88,0,058,0
18,22,11,88,0,058,0
18,32,11,88,0,058,0
18,42,11,88,0,058,0
18,52,11,88,0,058,0
18,62,11,88,0,058,0
18,72,11,88,0,058,0
18,82,11,88,0,058,0
18,92,11,88,0,058,0
19,02,11,88,0,058,0
19,12,11,88,0,058,0
19,22,11,88,0,058,0
19,32,11,88,0,058,0
19,42,11,88,0,058,0
19,52,11,88,0,058,0
19,62,11,88,0,058,0
19,72,11,88,0,058,0
19,82,11,88,0,058,0
19,92,11,88,0,058,0
20,02,11,88,0,058,0
20,12,11,88,0,058,0
20,22,11,88,0,058,0
20,32,11,88,0,058,0
20,42,11,88,0,058,0
20,52,11,88,0,058,0
20,62,11,88,0,058,0
20,72,11,88,0,058,0
20,82,11,88,0,058,0
20,92,11,88,0,058,0
21,02,11,88,0,058,0
21,12,11,88,0,058,0
21,22,11,88,0,058,0
21,32,11,88,0,058,0
21,42,11,88,0,058,0
21,52,11,88,0,058,0
21,62,11,88,0,058,0
21,72,11,88,0,058,0
21,82,11,88,0,058,0
21,92,11,88,0,058,0
22,02,11,88,0,058,0
22,12,11,88,0,058,0
22,22,11,88,0,058,0
22,32,11,88,0,058,0
22,42,11,88,0,058,0
22,52,11,88,0,058,0
22,62,11,88,0,058,0
22,72,11,88,0,058,0
22,82,11,88,0,058,0
22,92,11,88,0,058,0
23,02,11,88,0,058,0
23,12,11,88,0,058,0
23,22,11,88,0,058,0
23,32,11,88,0,058,0
23,42,11,88,0,058,0
23,52,11,88,0,058,0
23,62,11,88,0,058,0
23,72,11,88,0,058,0
23,82,11,88,0,058,0
23,92,11,88,0,058,0
24,02,11,88,0,058,0
24,12,11,88,0,058,0
24,22,11,88,0,058,0
24,32,11,88,0,058,0
24,42,11,88,0,058,0
24,52,11,88,0,058,0
24,62,11,88,0,058,0
24,72,11,88,0,058,0
24,82,11,88,0,058,0
24,92,11,88,0,058,0
25,02,11,88,0,058,0
25,12,11,88,0,058,0
25,22,11,88,0,058,0
25,32,11,88,0,058,0
25,42,11,88,0,058,0
25,52,11,88,0,058,0
25,62,11,88,0,058,0
25,72,11,88,0,058,0
25,82,11,88,0,058,0
25,92,11,88,0,058,0
26,02,11,88,0,058,0
26,12,11,88,0,058,0
26,22,11,88,0,058,0
26,32,11,88,0,058,0
26,42,11,88,0,058,0
26,52,11,88,0,058,0
26,62,11,88,0,058,0
26,72,11,88,0,058,0
26,82,11,88,0,058,0
26,92,11,88,0,058,0
27,02,11,88,0,058,0
27,12,11,88,0,058,0
27,22,11,88,0,058,0
27,32,11,88,0,058,0
27,42,11,88,0,058,0
27,52,11,88,0,058,0
27,62,11,88,0,058,0
27,72,11,88,0,058,0
27,82,11,88,0,058,0
27,92,11,88,0,058,0
28,02,11,88,0,058,0
28,12,11,88,0,058,0
28,22,11,88,0,058,0
28,32,11,88,0,058,0
28,42,11,88,0,058,0
28,52,11,88,0,058,0
28,62,11,88,0,058,0
28,72,11,88,0,058,0
28,82,11,88,0,058,0
28,92,11,88,0,058,0
29,02,11,88,0,058,0
29,12,11,88,0,058,0
29,22,11,88,0,058,0
29,32,11,88,0,058,0
29,42,11,88,0,058,0
29,52,11,88,0,058,0
29,62,11,88,0,058,0
29,72,11,88,0,058,0
29,82,11,88,0,058,0
29,92,11,88,0,058,0
30,02,11,88,0,058,0
30,12,11,88,0,058,0
30,22,11,88,0,058,0
30,32,11,88,0,058,0
30,42,11,88,0,058,0
30,52,11,88,0,058,0
30,62,11,88,0,058,0
30,72,11,88,0,058,0
30,82,11,88,0,058,0
30,92,11,88,0,058,0
31,02,11,88,0,058,0
31,12,11,88,0,058,0
31,22,11,88,0,058,0
31,32,11,88,0,058,0
31,42,11,88,0,058,0
31,52,11,88,0,058,0
31,62,11,88,0,058,0
31,72,11,88,0,058,0
31,82,11,88,0,058,0
31,92,11,88,0,058,0
32,02,11,88,0,058,0
32,12,11,88,0,058,0
32,22,11,88,0,058,0
32,32,11,88,0,058,0
32,42,11,88,0,058,0
32,52,11,88,0,058,0
32,62,11,88,0,058,0
32,72,11,88,0,058,0
32,82,11,88,0,058,0
32,92,11,88,0,058,0
33,02,11,88,0,058,0
33,12,11,88,0,058,0
33,22,11,88,0,058,0
33,32,11,88,0,058,0
33,42,11,88,0,058,0
33,52,11,88,0,058,0
33,62,11,88,0,058,0
33,72,11,88,0,058,0
33,82,11,88,0,058,0
33,92,11,88,0,058,0
34,02,11,88,0,058,0
34,12,11,88,0,058,0
34,22,11,88,0,058,0
34,32,11,88,0,058,0
34,42,11,88,0,058,0
34,52,11,88,0,058,0
34,62,11,88,0,058,0
34,72,11,88,0,058,0
34,82,11,88,0,058,0
34,92,11,88,0,058,0
35,02,11,88,0,058,0
35,12,11,88,0,058,0
35,22,11,88,0,058,0
35,32,11,88,0,058,0
35,42,11,88,0,058,0
35,52,11,88,0,058,0
35,62,11,88,0,058,0
35,72,11,88,0,058,0
35,82,11,88,0,058,0
35,92,11,88,0,058,0
36,02,11,88,0,058,0
36,12,11,88,0,058,0
36,22,11,88,0,058,0
36,32,11,88,0,058,0
36,42,11,88,0,058,0
36,52,11,88,0,058,0
36,62,11,88,0,058,0
36,72,11,88,0,058,0
36,82,11,88,0,058,0
36,92,11,88,0,058,0
37,02,11,88,0,058,0
37,12,11,88,0,058,0
37,22,11,88,0,058,0
37,32,11,88,0,058,0
37,42,11,88,0,058,0
37,52,11,88,0,058,0
37,62,11,88,0,058,0
37,72,11,88,0,058,0
37,82,11,88,0,058,0
37,92,11,88,0,058,0
38,02,11,88,0,058,0
38,12,11,88,0,058,0
38,22,11,88,0,058,0
38,32,11,88,0,058,0
38,42,11,88,0,058,0
38,52,11,88,0,058,0
38,62,11,88,0,058,0
38,72,11,88,0,058,0
38,82,11,88,0,058,0
38,92,11,88,0,058,0
39,02,11,88,0,058,0
39,12,11,88,0,058,0
39,22,11,88,0,058,0
39,32,11,88,0,058,0
39,42,11,88,0,058,0
39,52,11,88,0,058,0
39,62,11,88,0,058,0
39,72,11,88,0,058,0
39,82,11,88,0,058,0
39,92,11,88,0,058,0
40,02,11,88,0,058,0
40,12,11,88,0,058,0
40,22,11,88,0,058,0
40,32,11,88,0,058,0
40,42,11,88,0,058,0
40,52,11,88,0,058,0
40,62,11,88,0,058,0
40,72,11,88,0,058,0
40,82,11,88,0,058,0
40,92,11,88,0,058,0
41,02,11,88,0,058,0
41,12,11,88,0,058,0
41,22,11,88,0,058,0
41,32,11,88,0,058,0
41,42,11,88,0,058,0
41,52,11,88,0,058,0
41,62,11,88,0,058,0
41,72,11,88,0,058,0
41,82,11,88,0,058,0
41,92,11,88,0,058,0
42,02,11,88,0,058,0
42,12,11,88,0,058,0
42,22,11,88,0,058,0
42,32,11,88,0,058,0
42,42,11,88,0,058,0
42,52,11,88,0,058,0
42,62,11,88,0,058,0
42,72,11,88,0,058,0
42,82,11,88,0,058,0
42,92,11,88,0,058,0
43,02,11,88,0,058,0
43,12,11,88,0,058,0
43,22,11,88,0,058,0
43,32,11,88,0,058,0
43,42,11,88,0,058,0
43,52,11,88,0,058,0
43,62,11,88,0,058,0
43,72,11,88,0,058,0
43,82,11,88,0,058,0
43,92,11,88,0,058,0
44,02,11,88,0,058,0
44,12,11,88,0,058,0
44,22,11,88,0,058,0
44,32,11,88,0,058,0
44,42,11,88,0,058,0
44,52,11,88,0,058,0
44,62,11,88,0,058,0
44,72,11,88,0,058,0
44,82,11,88,0,058,0
44,92,11,88,0,058,0
45,02,11,88,0,058,0
45,12,11,88,0,058,0
45,22,11,88,0,058,0
45,32,11,88,0,058,0
45,42,11,88,0,058,0
45,52,11,88,0,058,0
45,62,11,88,0,058,0
45,72,11,88,0,058,0
45,82,11,88,0,058,0
45,92,11,88,0,058,0
46,02,11,88,0,058,0
46,12,11,88,0,058,0
46,22,11,88,0,058,0
46,32,11,88,0,058,0
46,42,11,88,0,058,0
46,52,11,88,0,058,0
46,62,11,88,0,058,0
46,72,11,88,0,058,0
46,82,11,88,0,058,0
46,92,11,88,0,058,0
47,02,11,88,0,058,0
47,12,11,88,0,058,0
47,22,11,88,0,058,0
47,32,11,88,0,058,0
47,42,11,88,0,058,0
47,52,11,88,0,058,0
47,62,11,88,0,058,0
47,72,11,88,0,058,0
47,82,11,88,0,058,0
47,92,11,88,0,058,0
48,02,11,88,0,058,0
48,12,11,88,0,058,0
48,22,11,88,0,058,0
48,32,11,88,0,058,0
48,42,11,88,0,058,0
48,52,11,88,0,058,0
48,62,11,88,0,058,0
48,72,11,88,0,058,0
48,82,11,88,0,058,0
48,92,11,88,0,058,0
49,02,11,88,0,058,0
49,12,11,88,0,058,0
49,22,11,88,0,058,0
49,32,11,88,0,058,0
49,42,11,88,0,058,0
49,52,11,88,0,058,0
49,62,11,88,0,058,0
49,72,11,88,0,058,0
49,82,11,88,0,058,0
49,92,11,88,0,058,0
50,02,11,88,0,058,0
50,12,11,88,0,058,0
50,22,11,88,0,058,0
50,32,11,88,0,058,0
50,42,11,88,0,058,0
50,52,11,88,0,058,0
50,62,11,88,0,058,0
50,72,11,88,0,058,0
50,82,11,88,0,058,0
50,92,11,88,0,058,0
51,02,11,88,0,058,0
51,12,11,88,0,058,0
51,22,11,88,0,058,0
51,32,11,88,0,058,0
51,42,11,88,0,058,0
51,52,11,88,0,058,0
51,62,11,88,0,058,0
51,72,11,88,0,058,0
51,82,11,88,0,058,0
51,92,11,88,0,058,0
52,02,11,88,0,058,0
52,12,11,88,0,058,0
52,22,11,88,0,058,0
52,32,11,88,0,058,0
52,42,11,88,0,058,0
52,52,11,88,0,058,0
52,62,11,88,0,058,0
52,72,11,88,0,058,0
52,82,11,88,0,058,0
52,92,11,88,0,058,0
53,02,11,88,0,058,0
53,12,11,88,0,058,0
53,22,11,88,0,058,0
53,32,11,88,0,058,0
53,42,11,88,0,058,0
53,52,11,88,0,058,0
53,62,11,88,0,058,0
53,72,11,88,0,058,0
53,82,11,88,0,058,0
53,92,11,88,0,058,0
54,02,11,88,0,058,0
54,12,11,88,0,058,0
54,22,11,88,0,058,0
54,32,11,88,0,058,0
54,42,11,88,0,058,0
54,52,11,88,0,058,0
54,62,11,88,0,058,0
54,72,11,88,0,058,0
54,82,11,88,0,058,0
54,92,11,88,0,058,0
55,02,11,88,0,058,0
55,12,11,88,0,058,0
55,22,11,88,0,058,0
55,32,11,88,0,058,0
55,42,11,88,0,058,0
55,52,11,88,0,058,0
55,62,11,88,0,058,0
55,72,11,88,0,058,0
55,82,11,88,0,058,0
55,92,11,88,0,058,0
56,02,11,88,0,058,0
56,12,11,88,0,058,0
56,22,11,88,0,058,0
56,32,11,88,0,058,0
56,42,11,88,0,058,0
56,52,11,88,0,058,0
56,62,11,88,0,058,0
56,72,11,88,0,058,0
56,82,11,88,0,058,0
56,92,11,88,0,058,0
57,02,11,88,0,058,0
57,12,11,88,0,058,0
57,22,11,88,0,058,0
57,32,11,88,0,058,0
57,42,11,88,0,058,0
57,52,11,88,0,058,0
57,62,11,88,0,058,0
57,72,11,88,0,058,0
57,82,11,88,0,058,0
57,92,11,88,0,058,0
58,02,11,88,0,058,0
58,12,11,88,0,058,0
58,22,11,88,0,058,0
58,32,11,88,0,058,0
58,42,11,88,0,058,0
58,52,11,88,0,058,0
58,62,11,88,0,058,0
58,72,11,88,0,058,0
58,82,11,88,0,058,0
58,92,11,88,0,058,0
59,02,11,88,0,058,0
59,12,11,88,0,058,0
59,22,11,88,0,058,0
59,32,11,88,0,058,0
59,42,11,88,0,058,0
59,52,11,88,0,058,0
59,62,11,88,0,058,0
59,72,11,88,0,058,0
59,82,11,88,0,058,0
59,92,11,88,0,058,0
60,02,11,88,0,058,0
60,12,11,88,0,058,0
60,22,11,88,0,058,0
60,32,11,88,0,058,0
60,42,11,88,0,058,0
60,52,11,88,0,058,0
60,62,11,88,0,058,0
60,72,11,88,0,058,0
60,82,11,88,0,058,0
60,92,11,88,0,058,0
61,02,11,88,0,058,0
61,12,11,88,0,058,0
61,22,11,88,0,058,0
61,32,11,88,0,058,0
61,42,11,88,0,058,0
61,52,11,88,0,058,0
61,62,11,88,0,058,0
61,72,11,88,0,058,0
61,82,11,88,0,058,0
61,92,11,88,0,058,0
62,02,11,88,0,058,0
62,12,11,88,0,058,0
62,22,11,88,0,058,0
62,32,11,88,0,058,0
62,42,11,88,0,058,0
62,52,11,88,0,058,0
62,62,11,88,0,058,0
62,72,11,88,0,058,0
62,82,11,88,0,058,0
62,92,11,88,0,058,0
63,02,11,88,0,058,0
63,12,11,88,0,058,0
63,22,11,88,0,058,0
63,32,11,88,0,058,0
63,42,11,88,0,058,0
63,52,11,88,0,058,0
63,62,11,88,0,058,0
63,72,11,88,0,058,0
63,82,11,88,0,058,0
63,92,11,88,0,058,0
64,02,11,88,0,058,0
64,12,11,88,0,058,0
64,22,11,88,0,058,0
64,32,11,88,0,058,0
64,42,11,88,0,058,0
64,52,11,88,0,058,0
64,62,11,88,0,058,0
64,72,11,88,0,058,0
64,82,11,88,0,058,0
64,92,11,88,0,058,0
65,02,11,88,0,058,0
65,12,11,88,0,058,0
65,22,11,88,0,058,0
65,32,11,88,0,058,0
65,42,11,88,0,058,0
65,52,11,88,0,058,0
65,62,11,88,0,058,0
65,72,11,88,0,058,0
65,82,11,88,0,058,0
65,92,11,88,0,058,0
66,02,11,88,0,058,0
66,12,11,88,0,058,0
66,22,11,88,0,058,0
66,32,11,88,0,058,0
66,42,11,88,0,058,0
66,52,11,88,0,058,0
66,62,11,88,0,058,0
66,72,11,88,0,058,0
66,82,11,88,0,058,0
66,92,11,88,0,058,0
67,02,11,88,0,058,0
67,12,11,88,0,058,0
67,22,11,88,0,058,0
67,32,11,88,0,058,0
67,42,11,88,0,058,0
67,52,11,88,0,058,0
67,62,11,88,0,058,0
67,72,11,88,0,058,0
67,82,11,88,0,058,0
67,92,11,88,0,058,0
68,02,11,88,0,058,0
68,12,11,88,0,058,0
68,22,11,88,0,058,0
68,32,11,88,0,058,0
68,42,11,88,0,058,0
68,52,11,88,0,058,0
68,62,11,88,0,058,0
68,72,11,88,0,058,0
68,82,11,88,0,058,0
68,92,11,88,0,058,0
69,02,11,88,0,058,0
69,12,11,88,0,058,0
69,22,11,88,0,058,0
69,32,11,88,0,058,0
69,42,11,88,0,058,0
69,52,11,88,0,058,0
69,62,11,88,0,058,0
69,72,11,88,0,058,0
69,82,11,88,0,058,0
69,92,11,88,0,058,0
70,02,11,88,0,058,0
70,12,11,88,0,058,0
70,22,11,88,0,058,0
70,32,11,88,0,058,0
70,42,11,88,0,058,0
70,52,11,88,0,058,0
70,62,11,88,0,058,0
70,72,11,88,0,058,0
70,82,11,88,0,058,0
70,92,11,88,0,058,0
71,02,11,88,0,058,0
71,12,11,88,0,058,0
71,22,11,88,0,058,0
71,32,11,88,0,058,0
71,42,11,88,0,058,0
71,52,11,88,0,058,0
71,62,11,88,0,058,0
71,72,11,88,0,058,0
71,82,11,88,0,058,0
71,92,11,88,0,058,0
72,02,11,88,0,058,0
72,12,11,88,0,058,0
72,22,11,88,0,058,0
72,32,11,88,0,058,0
72,42,11,88,0,058,0
72,52,11,88,0,058,0
72,62,11,88,0,058,0
72,72,11,88,0,058,0
72,82,11,88,0,058,0
72,92,11,88,0,058,0
73,02,11,88,0,058,0
73,12,11,88,0,058,0
73,22,11,88,0,058,0
73,32,11,88,0,058,0
73,42,11,88,0,058,0
73,52,11,88,0,058,0
73,62,11,88,0,058,0
73,72,11,88,0,058,0
73,82,11,88,0,058,0
73,92,11,88,0,058,0
74,02,11,88,0,058,0
74,12,11,88,0,058,0
74,22,11,88,0,058,0
74,32,11,88,0,058,0
74,42,11,88,0,058,0
74,52,11,88,0,058,0
74,62,11,88,0,058,0
74,72,11,88,0,058,0
74,82,11,88,0,058,0
74,92,11,88,0,058,0
75,02,11,88,0,058,0
75,12,11,88,0,058,0
75,22,11,88,0,058,0
75,32,11,88,0,058,0
75,42,11,88,0,058,0
75,52,11,88,0,058,0
75,62,11,88,0,058,0
75,72,11,88,0,058,0
75,82,11,88,0,058,0
75,92,11,88,0,058,0
76,02,11,88,0,058,0
76,12,11,88,0,058,0
76,22,11,88,0,058,0
76,32,11,88,0,058,0
76,42,11,88,0,058,0
76,52,11,88,0,058,0
76,62,11,88,0,058,0
76,72,11,88,0,058,0
76,82,11,88,0,058,0
76,92,11,88,0,058,0
77,02,11,88,0,058,0
77,12,11,88,0,058,0
77,22,11,88,0,058,0
77,32,11,88,0,058,0
77,42,11,88,0,058,0
77,52,11,88,0,058,0
77,62,11,88,0,058,0
77,72,11,88,0,058,0
77,82,11,88,0,058,0
77,92,11,88,0,058,0
78,02,11,88,0,058,0
78,12,11,88,0,058,0
78,22,11,88,0,058,0
78,32,11,88,0,058,0
78,42,11,88,0,058,0
78,52,11,88,0,058,0
78,62,11,88,0,058,0
78,72,11,88,0,058,0
78,82,11,88,0,058,0
78,92,11,88,0,058,0
79,02,11,88,0,058,0
79,12,11,88,0,058,0
79,22,11,88,0,058,0
79,32,11,88,0,058,0
79,42,11,88,0,058,0
79,52,11,88,0,058,0
79,62,11,88,0,058,0
79,72,11,88,0,058,0
79,82,11,88,0,058,0
79,92,11,88,0,058,0
80,02,11,88,0,058,0
80,12,11,88,0,058,0
80,22,11,88,0,058,0
80,32,11,88,0,058,0
80,42,11,88,0,058,0
80,52,11,88,0,058,0
80,62,11,88,0,058,0
80,72,11,88,0,058,0
80,82,11,88,0,058,0
80,92,11,88,0,058,0
81,02,11,88,0,058,0
81,12,11,88,0,058,0
81,22,11,88,0,058,0
81,32,11,88,0,058,0
81,42,11,88,0,058,0
81,52,11,88,0,058,0
81,62,11,88,0,058,0
81,72,11,88,0,058,0
81,82,11,88,0,058,0
81,92,11,88,0,058,0
82,02,11,88,0,058,0
82,12,11,88,0,058,0
82,22,11,88,0,058,0
82,32,11,88,0,058,0
82,42,11,88,0,058,0
82,52,11,88,0,058,0
82,62,11,88,0,058,0
82,72,11,88,0,058,0
82,82,11,88,0,058,0
82,92,11,88,0,058,0
83,02,11,88,0,058,0
83,12,11,88,0,058,0
83,22,11,88,0,058,0
83,32,11,88,0,058,0
83,42,11,88,0,058,0
83,52,11,88,0,058,0
83,62,11,88,0,058,0
83,72,11,88,0,058,0
83,82,11,88,0,058,0
83,92,11,88,0,058,0
84,02,11,88,0,058,0
84,12,11,88,0,058,0
84,22,11,88,0,058,0
84,32,11,88,0,058,0
84,42,11,88,0,058,0
84,52,11,88,0,058,0
84,62,11,88,0,058,0
84,72,11,88,0,058,0
84,82,11,88,0,058,0
84,92,11,88,0,058,0
85,02,11,88,0,058,0
85,12,11,88,0,058,0
85,22,11,88,0,058,0
85,32,11,88,0,058,0
85,42,11,88,0,058,0
85,52,11,88,0,058,0
85,62,11,88,0,058,0
85,72,11,88,0,058,0
85,82,11,88,0,058,0
85,92,11,88,0,058,0
86,02,11,88,0,058,0
86,12,11,88,0,058,0
86,22,11,88,0,058,0
86,32,11,88,0,058,0
86,42,11,88,0,058,0
86,52,11,88,0,058,0
86,62,11,88,0,058,0
86,72,11,88,0,058,0
86,82,11,88,0,058,0
86,92,11,88,0,058,0
87,02,11,88,0,058,0
87,12,11,88,0,058,0
87,22,11,88,0,058,0
87,32,11,88,0,058,0
87,42,11,88,0,058,0
87,52,11,88,0,058,0
87,62,11,88,0,058,0
87,72,11,88,0,058,0
87,82,11,88,0,058,0
87,92,11,88,0,058,0
88,02,11,88,0,058,0
88,12,11,88,0,058,0
88,22,11,88,0,058,0
88,32,11,88,0,058,0
88,42,11,88,0,058,0
88,52,11,88,0,058,0
88,62,11,88,0,058,0
88,72,11,88,0,058,0
88,82,11,88,0,058,0
88,92,11,88,0,058,0
89,02,11,88,0,058,0
89,12,11,88,0,058,0
89,22,11,88,0,058,0
89,32,11,88,0,058,0
89,42,11,88,0,058,0
89,52,11,88,0,058,0
89,62,11,88,0,058,0
89,72,11,88,0,058,0
89,82,11,88,0,058,0
89,92,11,88,0,058,0
90,02,11,88,0,058,0
90,12,11,88,0,058,0
90,22,11,88,0,058,0
90,32,11,88,0,058,0
90,42,11,88,0,058,0
90,52,11,88,0,058,0
90,62,11,88,0,058,0
90,72,11,88,0,058,0
90,82,11,88,0,058,0
90,92,11,88,0,058,0
91,02,11,88,0,058,0
91,12,11,88,0,058,0
91,22,11,88,0,058,0
91,32,11,88,0,058,0
91,42,11,88,0,058,0
91,52,11,88,0,058,0
91,62,11,88,0,058,0
91,72,11,88,0,058,0
91,82,11,88,0,058,0
91,92,11,88,0,058,0
92,02,11,88,0,058,0
92,12,11,88,0,058,0
92,22,11,88,0,058,0
92,32,11,88,0,058,0
92,42,11,88,0,058,0
92,52,11,88,0,058,0
92,62,11,88,0,058,0
92,72,11,88,0,058,0
92,82,11,88,0,058,0
92,92,11,88,0,058,0
93,02,11,88,0,058,0
93,12,11,88,0,058,0
93,22,11,88,0,058,0
93,32,11,88,0,058,0
93,42,11,88,0,058,0
93,52,11,88,0,058,0
93,62,11,88,0,058,0
93,72,11,88,0,058,0
93,82,11,88,0,058,0
93,92,11,88,0,058,0
94,02,11,88,0,058,0
94,12,11,88,0,058,0
94,22,11,88,0,058,0
94,32,11,88,0,058,0
94,42,11,88,0,058,0
94,52,11,88,0,058,0
94,62,11,88,0,058,0
94,72,11,88,0,058,0
94,82,11,88,0,058,0
94,92,11,88,0,058,0
95,02,11,88,0,058,0
95,12,11,88,0,058,0
95,22,11,88,0,058,0
95,32,11,88,0,058,0
95,42,11,88,0,058,0
95,52,11,88,0,058,0
95,62,11,88,0,058,0
95,72,11,88,0,058,0
95,82,11,88,0,058,0
95,92,11,88,0,058,0
96,02,11,88,0,058,0
96,12,11,88,0,058,0
96,22,11,88,0,058,0
96,32,11,88,0,058,0
96,42,11,88,0,058,0
96,52,11,88,0,058,0
96,62,11,88,0,058,0
96,72,11,88,0,058,0
96,82,11,88,0,058,0
96,92,11,88,0,058,0
97,02,11,88,0,058,0
97,12,11,88,0,058,0
97,22,11,88,0,058,0
97,32,11,88,0,058,0
97,42,11,88,0,058,0
97,52,11,88,0,058,0
97,62,11,88,0,058,0
97,72,11,88,0,058,0
97,82,11,88,0,058,0
97,92,11,88,0,058,0
98,02,11,88,0,058,0
98,12,11,88,0,058,0
98,22,11,88,0,058,0
98,32,11,88,0,058,0
98,42,11,88,0,058,0
98,52,11,88,0,058,0
98,62,11,88,0,058,0
98,72,11,88,0,058,0
98,82,11,88,0,058,0
98,92,11,88,0,058,0
99,02,11,88,0,058,0
99,12,11,88,0,058,0
99,22,11,88,0,058,0
99,32,11,88,0,058,0
99,42,11,88,0,058,0
99,52,11,88,0,058,0
99,62,11,88,0,058,0
99,72,11,88,0,058,0
